ID;Unit;Semester;Note;BNF
1865;143045;4013;belegt;E
1865;143045;4013;m.E.;E
1546;143045;4013;m.E.;E
1542;143045;4013;belegt;E
1542;143045;4013;m.E.;E
1687;143045;4013;belegt;E
2504;143045;4013;o.E.;E
2152;143045;4013;belegt;E
2152;143045;4013;m.E.;E
2177;143045;4013;m.E.;E
2623;143045;4013;o.E.;E
1528;143045;4013;m.E.;E
888;143045;4013;m.E.;E
890;143045;4013;belegt;E
523;143046;4013;2,3;5
935;143046;4013;NT;5
1821;143046;4013;2,3;5
31;143046;4013;2,3;5
2256;143046;4013;NT;5
1508;143046;4013;NT;5
374;143046;4013;2,3;5
150;143046;4013;5,0;5
1945;143046;4013;1,3;5
399;143046;4013;3,3;5
601;143046;4013;1,3;5
978;143046;4013;1,7;5
415;143046;4013;1,3;5
1152;143046;4013;1,3;5
2286;143046;4013;1,3;5
1335;143046;4013;2,3;5
1984;143046;4013;NT;5
2482;143046;4013;2,3;5
2723;143046;4013;3,3;5
2723;143046;4013;NT;5
327;143046;4013;1,3;5
413;143046;4013;NT;5
564;143046;4013;NT;5
1188;143046;4013;3,3;5
1212;143046;4013;1,3;5
749;143046;4013;5,0;5
525;143046;4013;1,3;5
2673;143046;4013;2,3;5
2500;143046;4013;NT;5
2172;143046;4013;2,3;5
1649;143046;4013;2,3;5
599;143046;4013;1,3;5
1096;143046;4013;2,3;5
96;143046;4013;1,3;5
2530;143046;4013;1,3;5
1618;143046;4013;1,3;5
831;143046;4013;NT;5
831;143046;4013;1,7;5
191;143046;4013;1,3;5
380;143046;4013;1,3;5
774;143046;4013;2,3;5
863;143046;4013;1,3;5
1875;143046;4013;NT;5
416;143046;4013;1,3;5
657;143046;4013;1,3;5
1599;143046;4013;1,3;5
1865;143046;4013;1,3;5
1546;143046;4013;1,3;5
1542;143046;4013;1,3;5
1687;143046;4013;1,3;5
2152;143046;4013;1,3;5
2177;143046;4013;2,3;5
2177;143046;4013;NT;5
1528;143046;4013;5,0;5
1528;143046;4013;1,7;5
888;143046;4013;m.E.;E
6;143046;4013;1,3;5
890;143046;4013;m.E.;E
935;143047;4013;NT;5
1397;143047;4013;NT;5
1579;143047;4013;NT;5
2532;143047;4013;NT;5
150;143047;4013;2,3;5
1943;143047;4013;NT;5
1945;143047;4013;2,3;5
399;143047;4013;2,3;5
601;143047;4013;1,7;5
978;143047;4013;2,3;5
415;143047;4013;1,7;5
1152;143047;4013;1,7;5
2286;143047;4013;2,3;5
1335;143047;4013;2,3;5
1984;143047;4013;NT;5
228;143047;4013;2,3;5
2723;143047;4013;2,3;5
327;143047;4013;NT;5
413;143047;4013;NT;5
1188;143047;4013;1,3;5
1212;143047;4013;2,3;5
749;143047;4013;2,3;5
2557;143047;4013;NT;5
795;143047;4013;NT;5
2172;143047;4013;NT;5
1649;143047;4013;2,3;5
599;143047;4013;1,3;5
1096;143047;4013;NT;5
96;143047;4013;2,3;5
2530;143047;4013;2,3;5
1618;143047;4013;1,7;5
831;143047;4013;2,3;5
191;143047;4013;1,7;5
380;143047;4013;1,3;5
863;143047;4013;2,3;5
416;143047;4013;NT;5
657;143047;4013;2,3;5
1599;143047;4013;1,3;5
1865;143047;4013;2,3;5
1546;143047;4013;2,3;5
1542;143047;4013;1,7;5
1687;143047;4013;1,3;5
2152;143047;4013;1,3;5
2177;143047;4013;2,3;5
1528;143047;4013;1,3;5
632;143047;4013;2,3;5
888;143047;4013;m.E.;E
6;143047;4013;2,3;5
890;143047;4013;m.E.;E
2062;143048;4013;2,3;5
1397;143048;4013;NT;5
2094;143048;4013;2,3;5
31;143048;4013;NT;5
150;143048;4013;1,7;5
1945;143048;4013;2,3;5
399;143048;4013;1,3;5
601;143048;4013;NT;5
978;143048;4013;2,3;5
415;143048;4013;2,3;5
1152;143048;4013;3,3;5
2286;143048;4013;3,3;5
1335;143048;4013;2,3;5
2723;143048;4013;3,3;5
327;143048;4013;NT;5
413;143048;4013;NT;5
1188;143048;4013;1,3;5
1212;143048;4013;2,3;5
749;143048;4013;1,7;5
525;143048;4013;2,3;5
2557;143048;4013;NT;5
795;143048;4013;NT;5
2673;143048;4013;NT;5
2172;143048;4013;NT;5
1649;143048;4013;2,3;5
599;143048;4013;2,3;5
1096;143048;4013;NT;5
96;143048;4013;3,3;5
2530;143048;4013;1,3;5
1618;143048;4013;1,3;5
831;143048;4013;2,3;5
191;143048;4013;3,3;5
380;143048;4013;2,3;5
863;143048;4013;2,3;5
416;143048;4013;NT;5
657;143048;4013;1,3;5
1599;143048;4013;2,3;5
1865;143048;4013;1,3;5
1546;143048;4013;2,3;5
1542;143048;4013;NT;5
1687;143048;4013;1,3;5
2152;143048;4013;1,3;5
2177;143048;4013;NT;5
1528;143048;4013;1,3;5
632;143048;4013;NT;5
888;143048;4013;m.E.;E
6;143048;4013;NT;5
890;143048;4013;m.E.;E
2459;143049;4013;o.E.;E
31;143049;4013;o.E.;E
125;143049;4013;belegt;E
374;143049;4013;belegt;E
150;143049;4013;m.E.;E
1943;143049;4013;belegt;E
1943;143049;4013;belegt;E
1945;143049;4013;m.E.;E
167;143049;4013;o.E.;E
399;143049;4013;o.E.;E
601;143049;4013;belegt;E
601;143049;4013;o.E.;E
978;143049;4013;m.E.;E
415;143049;4013;m.E.;E
1152;143049;4013;m.E.;E
2286;143049;4013;m.E.;E
1335;143049;4013;m.E.;E
2723;143049;4013;m.E.;E
327;143049;4013;m.E.;E
119;143049;4013;o.E.;E
413;143049;4013;o.E.;E
564;143049;4013;belegt;E
1188;143049;4013;o.E.;E
1188;143049;4013;m.E.;E
1212;143049;4013;o.E.;E
1212;143049;4013;m.E.;E
749;143049;4013;o.E.;E
749;143049;4013;m.E.;E
525;143049;4013;belegt;E
2323;143049;4013;belegt;E
795;143049;4013;belegt;E
795;143049;4013;o.E.;E
2673;143049;4013;o.E.;E
2673;143049;4013;o.E.;E
2172;143049;4013;o.E.;E
2172;143049;4013;o.E.;E
599;143049;4013;m.E.;E
1096;143049;4013;m.E.;E
96;143049;4013;o.E.;E
96;143049;4013;o.E.;E
2530;143049;4013;m.E.;E
1618;143049;4013;m.E.;E
831;143049;4013;belegt;E
831;143049;4013;m.E.;E
191;143049;4013;o.E.;E
191;143049;4013;m.E.;E
380;143049;4013;m.E.;E
863;143049;4013;belegt;E
416;143049;4013;o.E.;E
416;143049;4013;m.E.;E
657;143049;4013;m.E.;E
1599;143049;4013;m.E.;E
1865;143049;4013;o.E.;E
1865;143049;4013;o.E.;E
1546;143049;4013;m.E.;E
1542;143049;4013;belegt;E
1687;143049;4013;o.E.;E
1687;143049;4013;m.E.;E
2504;143049;4013;belegt;E
2152;143049;4013;o.E.;E
2152;143049;4013;m.E.;E
2177;143049;4013;o.E.;E
2177;143049;4013;m.E.;E
1528;143049;4013;o.E.;E
1528;143049;4013;m.E.;E
2686;143049;4013;m.E.;E
888;143049;4013;m.E.;E
6;143049;4013;belegt;E
2686;143050;4013;m.E.;E
888;143055;4013;1,3;5
1693;143056;4013;1,3;5
1520;143064;4013;NT;5
142;143064;4013;NT;5
142;143064;4013;1,3;5
1520;143065;4013;belegt;E
2173;143066;4013;NT;5
754;143066;4013;4,0;5
754;143067;4013;m.E.;E
142;143132;4013;2,3;5
142;143133;4013;1,7;5
142;143135;4013;2,3;5
142;143137;4013;2,3;5
2269;143001;4014;NT;5
2377;143001;4014;5,0;5
1433;143001;4014;5,0;5
1433;143001;4014;NT;5
1943;143001;4014;4,0;5
1943;143001;4014;NT;5
1239;143001;4014;3,3;5
564;143001;4014;3,3;5
695;143001;4014;4,0;5
695;143001;4014;NT;5
2557;143001;4014;4,0;5
854;143001;4014;NT;5
2043;143001;4014;3,3;5
269;143001;4014;2,3;5
1039;143001;4014;5,0;5
2612;143001;4014;NT;5
521;143001;4014;NT;5
2161;143001;4014;5,0;5
2161;143001;4014;NT;5
2115;143001;4014;NT;5
2605;143001;4014;5,0;5
1352;143001;4014;NT;5
1199;143001;4014;3,3;5
1199;143001;4014;NT;5
1181;143001;4014;5,0;5
759;143001;4014;3,3;5
624;143001;4014;4,0;5
424;143001;4014;5,0;5
259;143001;4014;2,3;5
2157;143001;4014;5,0;5
392;143001;4014;NT;5
392;143001;4014;1,7;5
1248;143001;4014;2,3;5
655;143001;4014;3,3;5
1661;143001;4014;1,3;5
627;143001;4014;NT;5
764;143001;4014;5,0;5
358;143001;4014;3,3;5
2136;143001;4014;3,3;5
279;143001;4014;2,3;5
164;143001;4014;3,3;5
159;143001;4014;4,0;5
2549;143001;4014;5,0;5
6;143001;4014;2,3;5
2366;143001;4014;3,3;5
1707;143001;4014;NT;5
1192;143001;4014;NT;5
1215;143001;4014;NT;5
2626;143001;4014;5,0;5
1459;143001;4014;NT;5
2713;143001;4014;5,0;5
585;143001;4014;5,0;5
2507;143001;4014;NT;5
2154;143001;4014;NT;5
534;143001;4014;5,0;5
1758;143001;4014;5,0;5
651;143001;4014;2,3;5
14;143001;4014;5,0;5
14;143001;4014;NT;5
51;143001;4014;5,0;5
241;143001;4014;3,3;5
2410;143001;4014;3,3;5
931;143001;4014;NT;5
2143;143001;4014;NT;5
2244;143001;4014;3,3;5
1668;143001;4014;3,3;5
2640;143001;4014;4,0;5
475;143001;4014;1,3;5
1394;143001;4014;3,3;5
1679;143001;4014;NT;5
677;143001;4014;5,0;5
677;143001;4014;5,0;5
1491;143001;4014;NT;5
1491;143001;4014;1,7;5
2641;143001;4014;3,3;5
1879;143001;4014;2,3;5
1450;143001;4014;2,3;5
1429;143001;4014;5,0;5
561;143001;4014;5,0;5
561;143001;4014;4,0;5
1998;143001;4014;3,3;5
688;143001;4014;3,3;5
1108;143001;4014;NT;5
1108;143001;4014;2,3;5
763;143001;4014;3,3;5
2449;143001;4014;NT;5
1117;143001;4014;5,0;5
1117;143001;4014;NT;5
1298;143001;4014;NT;5
2086;143001;4014;5,0;5
2086;143001;4014;NT;5
1802;143001;4014;NT;5
1524;143001;4014;5,0;5
2195;143001;4014;3,3;5
161;143001;4014;3,3;5
161;143001;4014;NT;5
321;143001;4014;5,0;5
321;143001;4014;NT;5
2524;143001;4014;5,0;5
1552;143001;4014;NT;5
2276;143001;4014;2,3;5
1005;143001;4014;3,3;5
1005;143001;4014;NT;5
406;143001;4014;NT;5
602;143001;4014;2,3;5
602;143001;4014;NT;5
1023;143001;4014;3,3;5
68;143001;4014;3,3;5
652;143001;4014;5,0;5
2536;143001;4014;NT;5
1903;143001;4014;5,0;5
1903;143001;4014;NT;5
1831;143001;4014;4,0;5
169;143001;4014;5,0;5
169;143001;4014;NT;5
1488;143001;4014;2,3;5
1488;143001;4014;5,0;5
2505;143001;4014;2,3;5
2311;143001;4014;5,0;5
2311;143001;4014;NT;5
109;143001;4014;5,0;5
1919;143001;4014;NT;5
2503;143001;4014;NT;5
679;143001;4014;2,3;5
1688;143001;4014;3,3;5
244;143001;4014;5,0;5
244;143001;4014;NT;5
1871;143001;4014;5,0;5
2569;143001;4014;5,0;5
2373;143001;4014;5,0;5
2373;143001;4014;4,0;5
2316;143001;4014;3,3;5
433;143001;4014;NT;5
1038;143001;4014;2,3;5
882;143001;4014;NT;5
1841;143001;4014;3,3;5
1841;143001;4014;5,0;5
1684;143001;4014;2,3;5
1615;143001;4014;NT;5
2721;143001;4014;2,3;5
1312;143001;4014;NT;5
2377;143002;4014;5,0;5
1691;143002;4014;4,0;5
1131;143002;4014;5,0;5
119;143002;4014;5,0;5
2173;143002;4014;3,3;5
525;143002;4014;4,0;5
695;143002;4014;3,3;5
695;143002;4014;NT;5
2557;143002;4014;3,3;5
2152;143002;4014;2,3;5
1352;143002;4014;5,0;5
392;143002;4014;1,3;5
1248;143002;4014;5,0;5
1661;143002;4014;1,3;5
764;143002;4014;3,3;5
1702;143002;4014;NT;5
279;143002;4014;5,0;5
164;143002;4014;1,3;5
297;143002;4014;NT;5
1707;143002;4014;NT;5
1458;143002;4014;3,3;5
2507;143002;4014;2,3;5
2154;143002;4014;5,0;5
534;143002;4014;3,3;5
1758;143002;4014;4,0;5
651;143002;4014;1,7;5
14;143002;4014;NT;5
51;143002;4014;2,3;5
241;143002;4014;2,3;5
2410;143002;4014;3,3;5
931;143002;4014;2,3;5
2143;143002;4014;NT;5
2244;143002;4014;2,3;5
1668;143002;4014;1,7;5
2640;143002;4014;3,3;5
475;143002;4014;1,3;5
1394;143002;4014;2,3;5
1679;143002;4014;3,3;5
954;143002;4014;NT;5
677;143002;4014;3,3;5
1491;143002;4014;1,3;5
1491;143002;4014;NT;5
1491;143002;4014;NT;5
2641;143002;4014;2,3;5
1879;143002;4014;1,7;5
1450;143002;4014;1,7;5
1429;143002;4014;2,3;5
561;143002;4014;2,3;5
1998;143002;4014;3,3;5
688;143002;4014;3,3;5
1108;143002;4014;1,3;5
1108;143002;4014;NT;5
763;143002;4014;2,3;5
2449;143002;4014;NT;5
1117;143002;4014;3,3;5
1298;143002;4014;NT;5
2086;143002;4014;1,7;5
1802;143002;4014;5,0;5
1524;143002;4014;2,3;5
2195;143002;4014;2,3;5
161;143002;4014;3,3;5
321;143002;4014;3,3;5
321;143002;4014;NT;5
1552;143002;4014;NT;5
2276;143002;4014;1,7;5
1005;143002;4014;4,0;5
406;143002;4014;NT;5
602;143002;4014;1,3;5
1023;143002;4014;2,3;5
68;143002;4014;2,3;5
652;143002;4014;4,0;5
2536;143002;4014;2,3;5
1903;143002;4014;NT;5
1831;143002;4014;3,3;5
169;143002;4014;5,0;5
1488;143002;4014;2,3;5
2505;143002;4014;2,3;5
2311;143002;4014;5,0;5
109;143002;4014;NT;5
1919;143002;4014;NT;5
2503;143002;4014;NT;5
872;143002;4014;NT;5
872;143002;4014;2,3;5
664;143002;4014;NT;5
1688;143002;4014;2,3;5
244;143002;4014;2,3;5
1871;143002;4014;2,3;5
2569;143002;4014;5,0;5
2373;143002;4014;3,3;5
2316;143002;4014;2,3;5
15;143002;4014;NT;5
433;143002;4014;5,0;5
1038;143002;4014;2,3;5
882;143002;4014;3,3;5
1841;143002;4014;3,3;5
1684;143002;4014;1,3;5
1615;143002;4014;5,0;5
2721;143002;4014;2,3;5
199;143002;4014;NT;5
37;143002;4014;NT;5
1312;143002;4014;NT;5
2377;143003;4014;NT;5
1691;143003;4014;2,3;5
168;143003;4014;2,3;5
2741;143003;4014;2,3;5
119;143003;4014;2,3;5
2623;143003;4014;2,3;5
1248;143003;4014;3,3;5
1661;143003;4014;1,7;5
279;143003;4014;2,3;5
164;143003;4014;1,7;5
297;143003;4014;2,3;5
2507;143003;4014;2,3;5
2154;143003;4014;3,3;5
534;143003;4014;2,3;5
1758;143003;4014;2,3;5
651;143003;4014;2,3;5
14;143003;4014;2,3;5
51;143003;4014;2,3;5
241;143003;4014;2,3;5
2410;143003;4014;2,3;5
931;143003;4014;2,3;5
2143;143003;4014;2,3;5
2244;143003;4014;2,3;5
1668;143003;4014;2,3;5
2640;143003;4014;3,3;5
1319;143003;4014;NT;5
475;143003;4014;2,3;5
1394;143003;4014;2,3;5
1679;143003;4014;1,7;5
677;143003;4014;2,3;5
1491;143003;4014;2,3;5
2641;143003;4014;2,3;5
1879;143003;4014;2,3;5
1450;143003;4014;1,3;5
1429;143003;4014;2,3;5
561;143003;4014;2,3;5
1998;143003;4014;2,3;5
688;143003;4014;2,3;5
1108;143003;4014;1,3;5
763;143003;4014;2,3;5
1117;143003;4014;2,3;5
1298;143003;4014;NT;5
2086;143003;4014;1,3;5
1802;143003;4014;2,3;5
1524;143003;4014;1,7;5
2195;143003;4014;2,3;5
161;143003;4014;2,3;5
321;143003;4014;2,3;5
1552;143003;4014;3,3;5
2276;143003;4014;1,7;5
1005;143003;4014;2,3;5
1005;143003;4014;2,3;5
406;143003;4014;2,3;5
602;143003;4014;2,3;5
1023;143003;4014;2,3;5
68;143003;4014;2,3;5
652;143003;4014;1,7;5
2536;143003;4014;2,3;5
1903;143003;4014;2,3;5
1831;143003;4014;2,3;5
169;143003;4014;2,3;5
1488;143003;4014;2,3;5
2505;143003;4014;2,3;5
2311;143003;4014;2,3;5
109;143003;4014;1,3;5
1919;143003;4014;2,3;5
872;143003;4014;3,3;5
679;143003;4014;2,3;5
664;143003;4014;2,3;5
49;143003;4014;1,7;5
1688;143003;4014;2,3;5
244;143003;4014;1,7;5
1871;143003;4014;2,3;5
2373;143003;4014;2,3;5
2316;143003;4014;2,3;5
15;143003;4014;NT;5
433;143003;4014;NT;5
1038;143003;4014;2,3;5
882;143003;4014;2,3;5
1841;143003;4014;2,3;5
1111;143003;4014;1,7;5
1615;143003;4014;NT;5
2721;143003;4014;2,3;5
199;143003;4014;NT;5
37;143003;4014;2,3;5
1312;143003;4014;NT;5
880;143004;4014;NT;5
2199;143004;4014;NT;5
1397;143004;4014;NT;5
2269;143004;4014;3,3;5
2377;143004;4014;2,3;5
2481;143004;4014;NT;5
168;143004;4014;2,3;5
2173;143004;4014;2,3;5
2557;143004;4014;2,3;5
2557;143004;4014;NT;5
1542;143004;4014;2,3;5
2623;143004;4014;2,3;5
40;143004;4014;2,3;5
624;143004;4014;3,3;5
624;143004;4014;NT;5
259;143004;4014;2,3;5
1248;143004;4014;2,3;5
1661;143004;4014;1,3;5
627;143004;4014;NT;5
279;143004;4014;2,3;5
164;143004;4014;1,3;5
1192;143004;4014;NT;5
1215;143004;4014;NT;5
1654;143004;4014;2,3;5
2507;143004;4014;2,3;5
2154;143004;4014;NT;5
534;143004;4014;2,3;5
1758;143004;4014;2,3;5
651;143004;4014;1,7;5
14;143004;4014;NT;5
51;143004;4014;2,3;5
241;143004;4014;2,3;5
2410;143004;4014;2,3;5
931;143004;4014;1,7;5
2143;143004;4014;3,3;5
2244;143004;4014;2,3;5
1668;143004;4014;2,3;5
2640;143004;4014;1,7;5
475;143004;4014;1,3;5
1394;143004;4014;2,3;5
1679;143004;4014;2,3;5
677;143004;4014;3,3;5
1491;143004;4014;1,3;5
2641;143004;4014;1,7;5
1879;143004;4014;2,3;5
1450;143004;4014;1,3;5
1429;143004;4014;2,3;5
561;143004;4014;2,3;5
1998;143004;4014;2,3;5
688;143004;4014;2,3;5
1108;143004;4014;1,3;5
1108;143004;4014;NT;5
763;143004;4014;1,7;5
2449;143004;4014;NT;5
1117;143004;4014;2,3;5
1298;143004;4014;NT;5
2086;143004;4014;5,0;5
2086;143004;4014;NT;5
1802;143004;4014;NT;5
1524;143004;4014;2,3;5
2195;143004;4014;2,3;5
161;143004;4014;2,3;5
321;143004;4014;3,3;5
1552;143004;4014;4,0;5
1552;143004;4014;NT;5
2276;143004;4014;1,3;5
1005;143004;4014;NT;5
1005;143004;4014;2,3;5
406;143004;4014;3,3;5
602;143004;4014;1,3;5
1023;143004;4014;3,3;5
68;143004;4014;2,3;5
652;143004;4014;3,3;5
2536;143004;4014;2,3;5
1903;143004;4014;1,3;5
1831;143004;4014;1,3;5
169;143004;4014;NT;5
1488;143004;4014;2,3;5
2505;143004;4014;2,3;5
2311;143004;4014;2,3;5
1919;143004;4014;4,0;5
2503;143004;4014;NT;5
1688;143004;4014;1,7;5
244;143004;4014;NT;5
1871;143004;4014;2,3;5
2569;143004;4014;NT;5
2373;143004;4014;2,3;5
2316;143004;4014;1,7;5
15;143004;4014;NT;5
1038;143004;4014;1,3;5
882;143004;4014;2,3;5
1841;143004;4014;2,3;5
1615;143004;4014;NT;5
2721;143004;4014;3,3;5
199;143004;4014;NT;5
37;143004;4014;2,3;5
1432;143005;4014;NT;5
1397;143005;4014;NT;5
2269;143005;4014;3,3;5
2094;143005;4014;5,0;5
2377;143005;4014;5,0;5
1943;143005;4014;3,3;5
1943;143005;4014;5,0;5
167;143005;4014;5,0;5
167;143005;4014;4,0;5
1335;143005;4014;1,3;5
1239;143005;4014;5,0;5
1239;143005;4014;NT;5
151;143005;4014;5,0;5
151;143005;4014;4,0;5
1605;143005;4014;3,3;5
2158;143005;4014;2,3;5
2571;143005;4014;NT;5
795;143005;4014;1,7;5
2172;143005;4014;4,0;5
2172;143005;4014;NT;5
2504;143005;4014;NT;5
1414;143005;4014;5,0;5
1039;143005;4014;5,0;5
1039;143005;4014;4,0;5
521;143005;4014;NT;5
2161;143005;4014;NT;5
1487;143005;4014;4,0;5
1352;143005;4014;5,0;5
1199;143005;4014;3,3;5
858;143005;4014;3,3;5
1181;143005;4014;NT;5
759;143005;4014;5,0;5
759;143005;4014;5,0;5
1248;143005;4014;3,3;5
1661;143005;4014;1,3;5
627;143005;4014;NT;5
764;143005;4014;5,0;5
2001;143005;4014;5,0;5
2001;143005;4014;1,7;5
279;143005;4014;3,3;5
164;143005;4014;1,3;5
297;143005;4014;NT;5
159;143005;4014;NT;5
1192;143005;4014;NT;5
1654;143005;4014;2,3;5
1459;143005;4014;3,3;5
1459;143005;4014;5,0;5
1458;143005;4014;3,3;5
2507;143005;4014;3,3;5
534;143005;4014;5,0;5
1758;143005;4014;5,0;5
651;143005;4014;1,7;5
14;143005;4014;NT;5
51;143005;4014;2,3;5
241;143005;4014;2,3;5
2410;143005;4014;3,3;5
2410;143005;4014;5,0;5
931;143005;4014;4,0;5
2143;143005;4014;3,3;5
2244;143005;4014;1,7;5
1668;143005;4014;3,3;5
2640;143005;4014;1,3;5
475;143005;4014;1,3;5
1394;143005;4014;3,3;5
1679;143005;4014;2,3;5
677;143005;4014;5,0;5
1491;143005;4014;1,3;5
2641;143005;4014;1,7;5
1879;143005;4014;1,3;5
1450;143005;4014;2,3;5
1429;143005;4014;3,3;5
561;143005;4014;2,3;5
1998;143005;4014;2,3;5
688;143005;4014;2,3;5
1108;143005;4014;NT;5
1108;143005;4014;1,7;5
763;143005;4014;1,3;5
2449;143005;4014;NT;5
1117;143005;4014;3,3;5
1117;143005;4014;5,0;5
1298;143005;4014;NT;5
2086;143005;4014;1,7;5
1802;143005;4014;NT;5
1524;143005;4014;NT;5
2195;143005;4014;3,3;5
161;143005;4014;3,3;5
321;143005;4014;4,0;5
2524;143005;4014;NT;5
1552;143005;4014;5,0;5
2276;143005;4014;2,3;5
1005;143005;4014;NT;5
406;143005;4014;NT;5
602;143005;4014;1,3;5
1023;143005;4014;3,3;5
68;143005;4014;2,3;5
652;143005;4014;NT;5
2536;143005;4014;NT;5
2536;143005;4014;2,3;5
1903;143005;4014;1,3;5
1831;143005;4014;5,0;5
169;143005;4014;5,0;5
1488;143005;4014;2,3;5
1488;143005;4014;5,0;5
2505;143005;4014;NT;5
2311;143005;4014;NT;5
109;143005;4014;NT;5
1919;143005;4014;NT;5
2503;143005;4014;NT;5
872;143005;4014;2,3;5
679;143005;4014;2,3;5
664;143005;4014;NT;5
1688;143005;4014;4,0;5
244;143005;4014;2,3;5
1871;143005;4014;3,3;5
2569;143005;4014;NT;5
2373;143005;4014;5,0;5
2373;143005;4014;5,0;5
2316;143005;4014;3,3;5
15;143005;4014;NT;5
1038;143005;4014;1,3;5
882;143005;4014;2,3;5
1841;143005;4014;3,3;5
1111;143005;4014;1,3;5
1684;143005;4014;1,3;5
2721;143005;4014;NT;5
199;143005;4014;NT;5
37;143005;4014;5,0;5
1432;143006;4014;NT;5
1397;143006;4014;NT;5
2269;143006;4014;3,3;5
2094;143006;4014;5,0;5
2377;143006;4014;5,0;5
1943;143006;4014;2,3;5
1943;143006;4014;5,0;5
167;143006;4014;5,0;5
167;143006;4014;2,3;5
1335;143006;4014;NT;5
1239;143006;4014;5,0;5
1239;143006;4014;NT;5
151;143006;4014;5,0;5
151;143006;4014;2,3;5
1605;143006;4014;NT;5
2158;143006;4014;NT;5
2571;143006;4014;NT;5
795;143006;4014;1,3;5
2172;143006;4014;4,0;5
2172;143006;4014;NT;5
2504;143006;4014;NT;5
1414;143006;4014;NT;5
1039;143006;4014;NT;5
521;143006;4014;NT;5
2161;143006;4014;NT;5
1487;143006;4014;NT;5
1352;143006;4014;5,0;5
1199;143006;4014;NT;5
858;143006;4014;2,3;5
1181;143006;4014;NT;5
759;143006;4014;NT;5
1248;143006;4014;3,3;5
1661;143006;4014;1,3;5
627;143006;4014;NT;5
764;143006;4014;5,0;5
2001;143006;4014;1,3;5
2001;143006;4014;5,0;5
279;143006;4014;3,3;5
164;143006;4014;1,3;5
297;143006;4014;NT;5
159;143006;4014;NT;5
1192;143006;4014;NT;5
1654;143006;4014;2,3;5
1459;143006;4014;5,0;5
1459;143006;4014;2,3;5
1458;143006;4014;3,3;5
2507;143006;4014;3,3;5
534;143006;4014;5,0;5
1758;143006;4014;5,0;5
651;143006;4014;1,7;5
14;143006;4014;NT;5
51;143006;4014;2,3;5
241;143006;4014;2,3;5
2410;143006;4014;3,3;5
2410;143006;4014;5,0;5
931;143006;4014;4,0;5
2143;143006;4014;2,3;5
2244;143006;4014;1,3;5
1668;143006;4014;3,3;5
2640;143006;4014;1,3;5
475;143006;4014;1,3;5
1394;143006;4014;3,3;5
1679;143006;4014;2,3;5
677;143006;4014;5,0;5
1491;143006;4014;1,3;5
2641;143006;4014;1,3;5
1879;143006;4014;1,3;5
1450;143006;4014;2,3;5
1429;143006;4014;3,3;5
561;143006;4014;2,3;5
1998;143006;4014;2,3;5
688;143006;4014;2,3;5
1108;143006;4014;1,3;5
1108;143006;4014;NT;5
763;143006;4014;1,3;5
2449;143006;4014;NT;5
1117;143006;4014;5,0;5
1117;143006;4014;2,3;5
1298;143006;4014;NT;5
2086;143006;4014;1,3;5
1802;143006;4014;NT;5
1524;143006;4014;NT;5
2195;143006;4014;2,3;5
161;143006;4014;2,3;5
321;143006;4014;2,3;5
1552;143006;4014;5,0;5
2276;143006;4014;2,3;5
1005;143006;4014;NT;5
406;143006;4014;NT;5
602;143006;4014;1,3;5
1023;143006;4014;3,3;5
68;143006;4014;2,3;5
652;143006;4014;NT;5
2536;143006;4014;NT;5
2536;143006;4014;2,3;5
1903;143006;4014;1,3;5
1831;143006;4014;5,0;5
169;143006;4014;5,0;5
1488;143006;4014;5,0;5
1488;143006;4014;2,3;5
2505;143006;4014;NT;5
2311;143006;4014;NT;5
109;143006;4014;NT;5
1919;143006;4014;NT;5
2503;143006;4014;NT;5
872;143006;4014;2,3;5
679;143006;4014;2,3;5
664;143006;4014;2,3;5
1688;143006;4014;4,0;5
244;143006;4014;2,3;5
1871;143006;4014;3,3;5
2569;143006;4014;NT;5
2373;143006;4014;5,0;5
2373;143006;4014;5,0;5
2316;143006;4014;2,3;5
15;143006;4014;NT;5
1038;143006;4014;1,3;5
882;143006;4014;2,3;5
1841;143006;4014;3,3;5
1111;143006;4014;1,3;5
1684;143006;4014;1,3;5
2721;143006;4014;NT;5
199;143006;4014;NT;5
37;143006;4014;5,0;5
390;143007;4014;NT;5
2459;143007;4014;5,0;5
2459;143007;4014;NT;5
374;143007;4014;NT;5
167;143007;4014;3,3;5
399;143007;4014;NT;5
168;143007;4014;3,3;5
2434;143007;4014;NT;5
707;143007;4014;NT;5
2741;143007;4014;NT;5
327;143007;4014;2,3;5
363;143007;4014;3,3;5
892;143007;4014;NT;5
2309;143007;4014;2,3;5
695;143007;4014;NT;5
170;143007;4014;3,3;5
170;143007;4014;NT;5
234;143007;4014;4,0;5
2158;143007;4014;4,0;5
2455;143007;4014;NT;5
2496;143007;4014;NT;5
795;143007;4014;3,3;5
2043;143007;4014;3,3;5
2043;143007;4014;NT;5
2673;143007;4014;2,3;5
2172;143007;4014;5,0;5
2172;143007;4014;5,0;5
599;143007;4014;3,3;5
1096;143007;4014;5,0;5
1096;143007;4014;NT;5
1717;143007;4014;NT;5
269;143007;4014;2,3;5
269;143007;4014;NT;5
918;143007;4014;NT;5
1414;143007;4014;NT;5
2652;143007;4014;3,3;5
2305;143007;4014;3,3;5
435;143007;4014;5,0;5
435;143007;4014;5,0;5
1487;143007;4014;5,0;5
2115;143007;4014;NT;5
858;143007;4014;4,0;5
